ENST00000620481_e_40_21_5028099 ENSG00000277117
ENST00000620481_e_41_21_5022586 ENSG00000277117
ENST00000620481_e_42_21_5028160 ENSG00000277117
ENST00000620481_e_43_21_5025044 ENSG00000277117
ENST00000620481_e_44_21_5022680 ENSG00000277117
ENST00000620481_e_45_21_5032097 ENSG00000277117
ENST00000620481_e_46_21_5028130 ENSG00000277117
ENST00000620481_e_47_21_5028090 ENSG00000277117
ENST00000620481_e_48_21_5027945 ENSG00000277117
ENST00000620481_e_49_21_5032090 ENSG00000277117
ENST00000620481_e_50_21_5028176 ENSG00000277117
ENST00000620481_e_51_21_5022618 ENSG00000277117
ENST00000620481_e_52_21_5028041 ENSG00000277117
ENST00000620481_e_53_21_5032121 ENSG00000277117
ENST00000620481_e_54_21_5028096 ENSG00000277117
ENST00000620481_e_55_21_5022679 ENSG00000277117
ENST00000620481_e_56_21_5028106 ENSG00000277117
ENST00000620481_e_57_21_5032160 ENSG00000277117
ENST00000620481_e_58_21_5028094 ENSG00000277117
ENST00000620481_e_59_21_5028018 ENSG00000277117
ENST00000620481_e_60_21_5022651 ENSG00000277117
ENST00000620481_e_61_21_5028090 ENSG00000277117
ENST00000620481_e_62_21_5028174 ENSG00000277117
ENST00000620481_e_63_21_5022551 ENSG00000277117
ENST00000620481_e_64_21_5028135 ENSG00000277117
ENST00000620481_e_65_21_5028028 ENSG00000277117
ENST00000620481_e_66_21_5028157 ENSG00000277117
ENST00000620481_e_67_21_5028087 ENSG00000277117
ENST00000620481_e_68_21_5032173 ENSG00000277117
ENST00000620481_e_69_21_5032105 ENSG00000277117
ENST00000620481_e_70_21_5032168 ENSG00000277117
ENST00000620481_e_71_21_5028056 ENSG00000277117
ENST00000620481_e_72_21_5032126 ENSG00000277117
ENST00000620481_e_73_21_5032171 ENSG00000277117
ENST00000620481_e_74_21_5028123 ENSG00000277117
ENST00000620481_e_75_21_5028219 ENSG00000277117
ENST00000620481_e_76_21_5028050 ENSG00000277117
ENST00000620481_e_77_21_5032166 ENSG00000277117
ENST00000620481_e_78_21_5028184 ENSG00000277117
ENST00000620481_e_79_21_5032055 ENSG00000277117
ENST00000620481_e_80_21_5032164 ENSG00000277117
ENST00000620481_e_81_21_5027940 ENSG00000277117
ENST00000620481_e_82_21_5028055 ENSG00000277117
ENST00000620481_e_83_21_5028180 ENSG00000277117
ENST00000620481_e_84_21_5032091 ENSG00000277117
ENST00000620481_e_85_21_5032117 ENSG00000277117
ENST00000620481_e_86_21_5032118 ENSG00000277117
ENST00000620481_e_87_21_5032131 ENSG00000277117
ENST00000620481_e_88_21_5028150 ENSG00000277117
ENST00000620481_e_89_21_5032080 ENSG00000277117
ENST00000620481_e_90_21_5028205 ENSG00000277117
ENST00000620481_e_91_21_5028123 ENSG00000277117
ENST00000620481_e_92_21_5028053 ENSG00000277117
ENST00000620481_e_93_21_5028217 ENSG00000277117
ENST00000620481_e_94_21_5028181 ENSG00000277117
ENST00000620481_e_95_21_5032072 ENSG00000277117
ENST00000620481_e_96_21_5028159 ENSG00000277117
ENST00000620481_e_97_21_5032104 ENSG00000277117
ENST00000620481_e_98_21_5022642 ENSG00000277117
ENST00000620481_e_99_21_5032168 ENSG00000277117
ENST00000620481_e_100_21_5022512 ENSG00000277117
ENST00000620481_e_101_21_5022661 ENSG00000277117
ENST00000620481_e_102_21_5032174 ENSG00000277117
ENST00000620481_e_103_21_5032157 ENSG00000277117
ENST00000620481_e_104_21_5028146 ENSG00000277117
ENST00000620481_e_105_21_5028224 ENSG00000277117
ENST00000620481_e_106_21_5028224 ENSG00000277117
ENST00000620481_e_107_21_5028168 ENSG00000277117
ENST00000620481_e_108_21_5022522 ENSG00000277117
ENST00000620481_e_109_21_5022531 ENSG00000277117
ENST00000620481_e_110_21_5028195 ENSG00000277117
ENST00000620481_e_111_21_5027955 ENSG00000277117
ENST00000620481_e_112_21_5028109 ENSG00000277117
ENST00000620481_e_113_21_5032108 ENSG00000277117
ENST00000620481_e_114_21_5028167 ENSG00000277117
ENST00000620481_e_115_21_5032109 ENSG00000277117
ENST00000620481_e_116_21_5028004 ENSG00000277117
ENST00000620481_e_117_21_5028195 ENSG00000277117
ENST00000620481_e_118_21_5022635 ENSG00000277117
ENST00000620481_e_119_21_5032099 ENSG00000277117
ENST00000620481_e_120_21_5027990 ENSG00000277117
ENST00000620481_e_121_21_5022521 ENSG00000277117
ENST00000620481_e_122_21_5032067 ENSG00000277117
ENST00000620481_e_123_21_5032108 ENSG00000277117
ENST00000620481_e_124_21_5022665 ENSG00000277117
ENST00000620481_e_125_21_5028124 ENSG00000277117
ENST00000620481_e_126_21_5028071 ENSG00000277117
ENST00000620481_e_127_21_5022563 ENSG00000277117
ENST00000620481_e_128_21_5028202 ENSG00000277117
ENST00000620481_e_129_21_5032164 ENSG00000277117
ENST00000620481_e_130_21_5028213 ENSG00000277117
ENST00000620481_e_131_21_5032093 ENSG00000277117
ENST00000620481_e_132_21_5032087 ENSG00000277117
ENST00000620481_e_133_21_5028205 ENSG00000277117
ENST00000620481_e_134_21_5032170 ENSG00000277117
ENST00000620481_e_135_21_5032084 ENSG00000277117
ENST00000620481_e_136_21_5028113 ENSG00000277117
ENST00000620481_e_137_21_5022640 ENSG00000277117
ENST00000620481_e_138_21_5022647 ENSG00000277117
ENST00000620481_e_139_21_5028224 ENSG00000277117
ENST00000620481_e_140_21_5028113 ENSG00000277117
ENST00000620481_e_141_21_5032156 ENSG00000277117
ENST00000620481_e_142_21_5022592 ENSG00000277117
ENST00000620481_e_143_21_5028018 ENSG00000277117
ENST00000620481_e_144_21_5028166 ENSG00000277117
ENST00000620481_e_145_21_5032052 ENSG00000277117
ENST00000620481_e_146_21_5022560 ENSG00000277117
ENST00000620481_e_147_21_5028158 ENSG00000277117
ENST00000620481_e_148_21_5028117 ENSG00000277117
ENST00000620481_e_149_21_5022622 ENSG00000277117
ENST00000620481_e_150_21_5032129 ENSG00000277117
ENST00000620481_e_151_21_5025024 ENSG00000277117
ENST00000620481_e_152_21_5028057 ENSG00000277117
ENST00000620481_e_153_21_5028196 ENSG00000277117
ENST00000620481_e_154_21_5022557 ENSG00000277117
ENST00000620481_e_155_21_5032165 ENSG00000277117
ENST00000620481_e_156_21_5028097 ENSG00000277117
ENST00000620481_e_157_21_5032170 ENSG00000277117
ENST00000620481_e_158_21_5032117 ENSG00000277117
ENST00000620481_e_159_21_5027960 ENSG00000277117
ENST00000620481_e_160_21_5028191 ENSG00000277117
ENST00000620481_e_161_21_5028151 ENSG00000277117
ENST00000620481_e_162_21_5032103 ENSG00000277117
ENST00000620481_e_163_21_5032083 ENSG00000277117
ENST00000620481_e_164_21_5032088 ENSG00000277117
ENST00000620481_e_165_21_5032099 ENSG00000277117
ENST00000620481_e_166_21_5027945 ENSG00000277117
ENST00000620481_e_167_21_5028106 ENSG00000277117
ENST00000620481_e_168_21_5028006 ENSG00000277117
ENST00000620481_e_169_21_5028141 ENSG00000277117
ENST00000620481_e_170_21_5032063 ENSG00000277117
ENST00000620481_e_171_21_5028117 ENSG00000277117
ENST00000620481_e_172_21_5028204 ENSG00000277117
ENST00000620481_e_173_21_5028118 ENSG00000277117
ENST00000620481_e_174_21_5028003 ENSG00000277117
ENST00000620481_e_175_21_5028144 ENSG00000277117
ENST00000620481_e_176_21_5032142 ENSG00000277117
ENST00000620481_e_177_21_5028105 ENSG00000277117
ENST00000620481_e_178_21_5022620 ENSG00000277117
ENST00000620481_e_179_21_5028152 ENSG00000277117
ENST00000620481_e_180_21_5022654 ENSG00000277117
ENST00000620481_e_181_21_5028174 ENSG00000277117
ENST00000620481_e_182_21_5028070 ENSG00000277117
ENST00000620481_e_183_21_5022537 ENSG00000277117
ENST00000620481_e_184_21_5022575 ENSG00000277117
ENST00000620481_e_185_21_5028192 ENSG00000277117
ENST00000620481_e_186_21_5028112 ENSG00000277117
ENST00000620481_e_187_21_5032168 ENSG00000277117
ENST00000620481_e_188_21_5022686 ENSG00000277117
ENST00000620481_e_189_21_5028165 ENSG00000277117
ENST00000620481_e_190_21_5032136 ENSG00000277117
ENST00000620481_e_191_21_5028170 ENSG00000277117
ENST00000620481_e_192_21_5022577 ENSG00000277117
ENST00000620481_e_193_21_5032074 ENSG00000277117
ENST00000620481_e_194_21_5028215 ENSG00000277117
ENST00000620481_e_195_21_5028162 ENSG00000277117
ENST00000620481_e_196_21_5028103 ENSG00000277117
ENST00000620481_e_197_21_5032157 ENSG00000277117
ENST00000620481_e_198_21_5027972 ENSG00000277117
ENST00000620481_e_199_21_5022532 ENSG00000277117
ENST00000620481_e_200_21_5022591 ENSG00000277117
ENST00000620481_e_201_21_5022687 ENSG00000277117
ENST00000620481_e_202_21_5032054 ENSG00000277117
ENST00000620481_e_203_21_5022612 ENSG00000277117
ENST00000620481_e_204_21_5025024 ENSG00000277117
ENST00000620481_e_205_21_5028175 ENSG00000277117
ENST00000620481_e_206_21_5028020 ENSG00000277117
ENST00000620481_e_207_21_5028188 ENSG00000277117
ENST00000620481_e_208_21_5022622 ENSG00000277117
ENST00000620481_e_209_21_5028121 ENSG00000277117
ENST00000620481_e_210_21_5025018 ENSG00000277117
ENST00000620481_e_211_21_5032079 ENSG00000277117
ENST00000620481_e_212_21_5022626 ENSG00000277117
ENST00000620481_e_213_21_5028126 ENSG00000277117
ENST00000620481_e_214_21_5022539 ENSG00000277117
ENST00000620481_e_215_21_5022632 ENSG00000277117
ENST00000620481_e_216_21_5032114 ENSG00000277117
ENST00000620481_e_217_21_5032172 ENSG00000277117
ENST00000620481_e_218_21_5032093 ENSG00000277117
ENST00000620481_e_219_21_5032160 ENSG00000277117
ENST00000620481_e_220_21_5022618 ENSG00000277117
ENST00000620481_e_221_21_5028072 ENSG00000277117
ENST00000620481_e_222_21_5028203 ENSG00000277117
ENST00000620481_e_223_21_5022669 ENSG00000277117
ENST00000620481_e_224_21_5022643 ENSG00000277117
ENST00000620481_e_225_21_5027954 ENSG00000277117
ENST00000620481_e_226_21_5027934 ENSG00000277117
ENST00000620481_e_227_21_5025017 ENSG00000277117
ENST00000620481_e_228_21_5032116 ENSG00000277117
ENST00000620481_e_229_21_5028139 ENSG00000277117
ENST00000620481_e_230_21_5028128 ENSG00000277117
ENST00000620481_e_231_21_5022546 ENSG00000277117
ENST00000620481_e_232_21_5022553 ENSG00000277117
ENST00000620481_e_233_21_5022557 ENSG00000277117
ENST00000620481_e_234_21_5028066 ENSG00000277117
ENST00000620481_e_235_21_5032109 ENSG00000277117
ENST00000620481_e_236_21_5028120 ENSG00000277117
ENST00000620481_e_237_21_5022520 ENSG00000277117
ENST00000620481_e_238_21_5028106 ENSG00000277117
ENST00000620481_e_239_21_5022522 ENSG00000277117
ENST00000620481_e_240_21_5028021 ENSG00000277117
ENST00000620481_e_241_21_5027995 ENSG00000277117
ENST00000620481_e_242_21_5032058 ENSG00000277117
ENST00000620481_e_243_21_5022496 ENSG00000277117
ENST00000620481_e_244_21_5028180 ENSG00000277117
ENST00000620481_e_245_21_5032095 ENSG00000277117
ENST00000620481_e_246_21_5028112 ENSG00000277117
ENST00000620481_e_247_21_5032096 ENSG00000277117
ENST00000620481_e_248_21_5028188 ENSG00000277117
ENST00000620481_e_249_21_5028040 ENSG00000277117
ENST00000620481_e_250_21_5022572 ENSG00000277117
ENST00000620481_e_251_21_5032065 ENSG00000277117
ENST00000620481_e_252_21_5022622 ENSG00000277117
ENST00000620481_e_253_21_5027935 ENSG00000277117
ENST00000620481_e_254_21_5032072 ENSG00000277117
ENST00000620481_e_255_21_5022617 ENSG00000277117
ENST00000620481_e_256_21_5028064 ENSG00000277117
ENST00000620481_e_257_21_5032126 ENSG00000277117
ENST00000620481_e_258_21_5032148 ENSG00000277117
ENST00000620481_e_259_21_5028114 ENSG00000277117
ENST00000620481_e_260_21_5022548 ENSG00000277117
ENST00000620481_e_261_21_5032135 ENSG00000277117
ENST00000620481_e_262_21_5032159 ENSG00000277117
ENST00000620481_e_263_21_5022592 ENSG00000277117
ENST00000620481_e_264_21_5027996 ENSG00000277117
ENST00000620481_e_265_21_5028078 ENSG00000277117
ENST00000620481_e_266_21_5022535 ENSG00000277117
ENST00000620481_e_267_21_5027949 ENSG00000277117
ENST00000620481_e_268_21_5032054 ENSG00000277117
ENST00000620481_e_269_21_5028209 ENSG00000277117
ENST00000620481_e_270_21_5028077 ENSG00000277117
ENST00000620481_e_271_21_5032140 ENSG00000277117
ENST00000620481_e_272_21_5028015 ENSG00000277117
ENST00000620481_e_273_21_5027977 ENSG00000277117
ENST00000620481_e_274_21_5022682 ENSG00000277117
ENST00000620481_e_275_21_5032135 ENSG00000277117
ENST00000620481_e_276_21_5022661 ENSG00000277117
ENST00000620481_e_277_21_5028131 ENSG00000277117
ENST00000620481_e_278_21_5022583 ENSG00000277117
ENST00000620481_e_279_21_5022583 ENSG00000277117
ENST00000620481_e_280_21_5022551 ENSG00000277117
ENST00000620481_e_281_21_5022495 ENSG00000277117
ENST00000620481_e_282_21_5022507 ENSG00000277117
ENST00000620481_e_283_21_5032118 ENSG00000277117
ENST00000620481_e_284_21_5028206 ENSG00000277117
ENST00000620481_e_285_21_5025014 ENSG00000277117
ENST00000620481_e_286_21_5032143 ENSG00000277117
ENST00000620481_e_287_21_5028223 ENSG00000277117
ENST00000620481_e_288_21_5028130 ENSG00000277117
ENST00000620481_e_289_21_5032122 ENSG00000277117
ENST00000620481_e_290_21_5022581 ENSG00000277117
ENST00000620481_e_291_21_5022665 ENSG00000277117
ENST00000620481_e_292_21_5022566 ENSG00000277117
ENST00000620481_e_293_21_5032106 ENSG00000277117
ENST00000620481_e_294_21_5028209 ENSG00000277117
ENST00000620481_e_295_21_5028054 ENSG00000277117
ENST00000620481_e_296_21_5028047 ENSG00000277117
ENST00000620481_e_297_21_5032161 ENSG00000277117
ENST00000620481_e_298_21_5028182 ENSG00000277117
ENST00000620481_e_299_21_5022610 ENSG00000277117
ENST00000620481_e_300_21_5032064 ENSG00000277117
ENST00000620481_e_301_21_5025011 ENSG00000277117
ENST00000620481_e_302_21_5032170 ENSG00000277117
ENST00000620481_e_303_21_5032156 ENSG00000277117
ENST00000620481_e_304_21_5022511 ENSG00000277117
ENST00000620481_e_305_21_5032093 ENSG00000277117
ENST00000620481_e_306_21_5028216 ENSG00000277117
ENST00000620481_e_307_21_5022613 ENSG00000277117
ENST00000620481_e_308_21_5032169 ENSG00000277117
ENST00000620481_e_309_21_5028078 ENSG00000277117
ENST00000620481_e_310_21_5022513 ENSG00000277117
ENST00000620481_e_311_21_5028062 ENSG00000277117
ENST00000620481_e_312_21_5032151 ENSG00000277117
ENST00000620481_e_313_21_5022669 ENSG00000277117
ENST00000620481_e_314_21_5028188 ENSG00000277117
ENST00000620481_e_315_21_5028176 ENSG00000277117
ENST00000620481_e_316_21_5032091 ENSG00000277117
ENST00000620481_e_317_21_5028035 ENSG00000277117
ENST00000620481_e_318_21_5022578 ENSG00000277117
ENST00000620481_e_319_21_5032059 ENSG00000277117
ENST00000620481_e_320_21_5028167 ENSG00000277117
ENST00000620481_e_321_21_5022649 ENSG00000277117
ENST00000620481_e_322_21_5022613 ENSG00000277117
ENST00000620481_e_323_21_5022521 ENSG00000277117
ENST00000620481_e_324_21_5032054 ENSG00000277117
ENST00000620481_e_325_21_5028028 ENSG00000277117
ENST00000620481_e_326_21_5028204 ENSG00000277117
ENST00000620481_e_327_21_5022660 ENSG00000277117
ENST00000620481_e_328_21_5028050 ENSG00000277117
ENST00000620481_e_329_21_5028101 ENSG00000277117
ENST00000620481_e_330_21_5022667 ENSG00000277117
ENST00000620481_e_331_21_5022622 ENSG00000277117
ENST00000620481_e_332_21_5027973 ENSG00000277117
ENST00000620481_e_333_21_5025040 ENSG00000277117
ENST00000620481_e_334_21_5032169 ENSG00000277117
ENST00000620481_e_335_21_5028017 ENSG00000277117
ENST00000620481_e_336_21_5028048 ENSG00000277117
ENST00000620481_e_337_21_5022650 ENSG00000277117
ENST00000620481_e_338_21_5028056 ENSG00000277117
ENST00000620481_e_339_21_5025035 ENSG00000277117
ENST00000620481_e_340_21_5032054 ENSG00000277117
ENST00000620481_e_341_21_5032156 ENSG00000277117
ENST00000620481_e_342_21_5028182 ENSG00000277117
ENST00000620481_e_343_21_5027961 ENSG00000277117
ENST00000620481_e_344_21_5032115 ENSG00000277117
ENST00000620481_e_345_21_5027938 ENSG00000277117
ENST00000620481_e_346_21_5028217 ENSG00000277117
ENST00000620481_e_347_21_5022618 ENSG00000277117
ENST00000620481_e_348_21_5032165 ENSG00000277117
ENST00000620481_e_349_21_5028209 ENSG00000277117
ENST00000620481_e_350_21_5027943 ENSG00000277117
ENST00000620481_e_351_21_5032086 ENSG00000277117
ENST00000620481_e_352_21_5022612 ENSG00000277117
ENST00000620481_e_353_21_5032054 ENSG00000277117
ENST00000620481_e_354_21_5028107 ENSG00000277117
ENST00000620481_e_355_21_5032112 ENSG00000277117
ENST00000620481_e_356_21_5028214 ENSG00000277117
ENST00000620481_e_357_21_5028111 ENSG00000277117
ENST00000620481_e_358_21_5027972 ENSG00000277117
ENST00000620481_e_359_21_5028203 ENSG00000277117
ENST00000620481_e_360_21_5028146 ENSG00000277117
ENST00000620481_e_361_21_5022658 ENSG00000277117
ENST00000620481_e_362_21_5032067 ENSG00000277117
ENST00000620481_e_363_21_5022677 ENSG00000277117
ENST00000620481_e_364_21_5032062 ENSG00000277117
ENST00000620481_e_365_21_5022607 ENSG00000277117
ENST00000620481_e_366_21_5032151 ENSG00000277117
ENST00000620481_e_367_21_5032059 ENSG00000277117
ENST00000620481_e_368_21_5028177 ENSG00000277117
ENST00000620481_e_369_21_5032124 ENSG00000277117
ENST00000620481_e_370_21_5028162 ENSG00000277117
ENST00000620481_e_371_21_5032151 ENSG00000277117
ENST00000620481_e_372_21_5032151 ENSG00000277117
ENST00000620481_e_373_21_5028147 ENSG00000277117
ENST00000620481_e_374_21_5027934 ENSG00000277117
ENST00000620481_e_375_21_5028019 ENSG00000277117
ENST00000620481_e_376_21_5028193 ENSG00000277117
ENST00000620481_e_377_21_5028079 ENSG00000277117
ENST00000620481_e_378_21_5022640 ENSG00000277117
ENST00000620481_e_379_21_5028058 ENSG00000277117
ENST00000620481_e_380_21_5022646 ENSG00000277117
ENST00000620481_e_381_21_5022525 ENSG00000277117
ENST00000620481_e_382_21_5032174 ENSG00000277117
ENST00000612610_e_0_21_5028045 ENSG00000277117
ENST00000612610_e_1_21_5022692 ENSG00000277117
ENST00000612610_e_2_21_5028163 ENSG00000277117
ENST00000612610_e_3_21_5028022 ENSG00000277117
ENST00000612610_e_4_21_5032063 ENSG00000277117
ENST00000612610_e_5_21_5028147 ENSG00000277117
ENST00000612610_e_6_21_5032142 ENSG00000277117
ENST00000612610_e_7_21_5027990 ENSG00000277117
ENST00000612610_e_8_21_5028063 ENSG00000277117
ENST00000612610_e_9_21_5032098 ENSG00000277117
ENST00000612610_e_10_21_5026525 ENSG00000277117
ENST00000612610_e_11_21_5028045 ENSG00000277117
ENST00000612610_e_12_21_5028110 ENSG00000277117
ENST00000612610_e_13_21_5028203 ENSG00000277117
ENST00000612610_e_14_21_5027976 ENSG00000277117
ENST00000612610_e_15_21_5028183 ENSG00000277117
ENST00000612610_e_16_21_5032156 ENSG00000277117
ENST00000612610_e_17_21_5028200 ENSG00000277117
ENST00000612610_e_18_21_5032147 ENSG00000277117
ENST00000612610_e_19_21_5022507 ENSG00000277117
ENST00000612610_e_20_21_5032106 ENSG00000277117
ENST00000612610_e_21_21_5026572 ENSG00000277117
ENST00000612610_e_22_21_5028052 ENSG00000277117
ENST00000612610_e_23_21_5026600 ENSG00000277117
ENST00000612610_e_24_21_5032143 ENSG00000277117
ENST00000612610_e_25_21_5028070 ENSG00000277117
ENST00000612610_e_26_21_5028191 ENSG00000277117
ENST00000612610_e_27_21_5028181 ENSG00000277117
ENST00000612610_e_28_21_5032143 ENSG00000277117
ENST00000612610_e_29_21_5032118 ENSG00000277117
ENST00000612610_e_30_21_5026629 ENSG00000277117
ENST00000612610_e_31_21_5032155 ENSG00000277117
ENST00000612610_e_32_21_5026287 ENSG00000277117
ENST00000612610_e_33_21_5026467 ENSG00000277117
ENST00000612610_e_34_21_5032115 ENSG00000277117
ENST00000612610_e_35_21_5022600 ENSG00000277117
ENST00000612610_e_36_21_5032079 ENSG00000277117
ENST00000612610_e_37_21_5028131 ENSG00000277117
ENST00000612610_e_38_21_5032163 ENSG00000277117
ENST00000612610_e_39_21_5028076 ENSG00000277117
ENST00000612610_e_40_21_5026435 ENSG00000277117
ENST00000612610_e_41_21_5027956 ENSG00000277117
ENST00000612610_e_42_21_5026465 ENSG00000277117
ENST00000612610_e_43_21_5022613 ENSG00000277117
ENST00000612610_e_44_21_5027970 ENSG00000277117
ENST00000612610_e_45_21_5027978 ENSG00000277117
ENST00000612610_e_46_21_5032096 ENSG00000277117
ENST00000612610_e_47_21_5022661 ENSG00000277117
ENST00000612610_e_48_21_5026612 ENSG00000277117
ENST00000612610_e_49_21_5032165 ENSG00000277117
ENST00000612610_e_50_21_5028094 ENSG00000277117
ENST00000612610_e_51_21_5032066 ENSG00000277117
ENST00000612610_e_52_21_5027955 ENSG00000277117
ENST00000612610_e_53_21_5028097 ENSG00000277117
ENST00000612610_e_54_21_5026606 ENSG00000277117
ENST00000612610_e_55_21_5025033 ENSG00000277117
ENST00000612610_e_56_21_5028088 ENSG00000277117
ENST00000612610_e_57_21_5028103 ENSG00000277117
ENST00000612610_e_58_21_5028071 ENSG00000277117
ENST00000612610_e_59_21_5032149 ENSG00000277117
ENST00000612610_e_60_21_5022636 ENSG00000277117
ENST00000612610_e_61_21_5032105 ENSG00000277117
ENST00000612610_e_62_21_5028153 ENSG00000277117
ENST00000612610_e_63_21_5032068 ENSG00000277117
ENST00000612610_e_64_21_5028159 ENSG00000277117
ENST00000612610_e_65_21_5022592 ENSG00000277117
ENST00000612610_e_66_21_5026366 ENSG00000277117
ENST00000612610_e_67_21_5028161 ENSG00000277117
ENST00000612610_e_68_21_5032052 ENSG00000277117
ENST00000612610_e_69_21_5032140 ENSG00000277117
ENST00000612610_e_70_21_5028064 ENSG00000277117
ENST00000612610_e_71_21_5028074 ENSG00000277117
ENST00000612610_e_72_21_5032109 ENSG00000277117
ENST00000612610_e_73_21_5032093 ENSG00000277117
ENST00000612610_e_74_21_5026567 ENSG00000277117
ENST00000612610_e_75_21_5032107 ENSG00000277117
ENST00000612610_e_76_21_5028187 ENSG00000277117
ENST00000612610_e_77_21_5028005 ENSG00000277117
ENST00000612610_e_78_21_5028181 ENSG00000277117
ENST00000612610_e_79_21_5028048 ENSG00000277117
ENST00000612610_e_80_21_5026619 ENSG00000277117
ENST00000612610_e_81_21_5032060 ENSG00000277117
ENST00000612610_e_82_21_5028038 ENSG00000277117
ENST00000612610_e_83_21_5026329 ENSG00000277117
ENST00000612610_e_84_21_5032135 ENSG00000277117
ENST00000612610_e_85_21_5028187 ENSG00000277117
ENST00000612610_e_86_21_5028039 ENSG00000277117
ENST00000612610_e_87_21_5026627 ENSG00000277117
ENST00000612610_e_88_21_5022676 ENSG00000277117
ENST00000612610_e_89_21_5026482 ENSG00000277117
ENST00000612610_e_90_21_5026314 ENSG00000277117
ENST00000612610_e_91_21_5026437 ENSG00000277117
ENST00000612610_e_92_21_5028142 ENSG00000277117
ENST00000612610_e_93_21_5028088 ENSG00000277117
ENST00000612610_e_94_21_5028067 ENSG00000277117
ENST00000612610_e_95_21_5022632 ENSG00000277117
ENST00000612610_e_96_21_5026542 ENSG00000277117
ENST00000612610_e_97_21_5026581 ENSG00000277117
ENST00000612610_e_98_21_5028064 ENSG00000277117
ENST00000612610_e_99_21_5026354 ENSG00000277117
ENST00000612610_e_100_21_5022527 ENSG00000277117
ENST00000612610_e_101_21_5028056 ENSG00000277117
ENST00000612610_e_102_21_5022543 ENSG00000277117
ENST00000612610_e_103_21_5028224 ENSG00000277117
ENST00000612610_e_104_21_5022567 ENSG00000277117
ENST00000612610_e_105_21_5026352 ENSG00000277117
ENST00000612610_e_106_21_5026337 ENSG00000277117
ENST00000612610_e_107_21_5022526 ENSG00000277117
ENST00000612610_e_108_21_5026452 ENSG00000277117
ENST00000612610_e_109_21_5026584 ENSG00000277117
ENST00000612610_e_110_21_5028092 ENSG00000277117
ENST00000612610_e_111_21_5028100 ENSG00000277117
ENST00000612610_e_112_21_5026573 ENSG00000277117
ENST00000612610_e_113_21_5022635 ENSG00000277117
ENST00000612610_e_114_21_5022533 ENSG00000277117
ENST00000612610_e_115_21_5032103 ENSG00000277117
ENST00000612610_e_116_21_5032129 ENSG00000277117
ENST00000612610_e_117_21_5028169 ENSG00000277117
ENST00000612610_e_118_21_5028101 ENSG00000277117
ENST00000612610_e_119_21_5027969 ENSG00000277117
ENST00000612610_e_120_21_5026603 ENSG00000277117
ENST00000612610_e_121_21_5022545 ENSG00000277117
ENST00000612610_e_122_21_5028195 ENSG00000277117
ENST00000612610_e_123_21_5032065 ENSG00000277117
ENST00000612610_e_124_21_5026569 ENSG00000277117
ENST00000612610_e_125_21_5028108 ENSG00000277117
ENST00000612610_e_126_21_5032166 ENSG00000277117
ENST00000612610_e_127_21_5026542 ENSG00000277117
ENST00000612610_e_128_21_5032064 ENSG00000277117
ENST00000612610_e_129_21_5032098 ENSG00000277117
ENST00000612610_e_130_21_5022635 ENSG00000277117
ENST00000612610_e_131_21_5026441 ENSG00000277117
ENST00000612610_e_132_21_5028075 ENSG00000277117
ENST00000612610_e_133_21_5032080 ENSG00000277117
ENST00000612610_e_134_21_5028010 ENSG00000277117
